"noMedCost_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hospCost_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"healthCost_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"vaxCost_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambCost_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"noMedCost_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hospCost_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"healthCost_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"vaxCost_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambCost_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"noMedCost_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hospCost_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"healthCost_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"vaxCost_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambCost_6",0,1164.88895158757,1217.57291586753,1252.8290589969,1320.14980338173,1917.93132818869,2076.60872727096,2292.84445192559,2457.69192901444,2695.30295253557,2948.64640292138,3196.07057619157,3331.97910247177,3496.98538180572,3545.88545313607,2987.28793792399,2869.88359011902,2768.27080114822,2640.24598052817,2434.65637776966,2449.08321818733,2457.56633590859,2405.21058867741,2377.14606588344,2411.01488338814,2382.62038932814,2351.75024358289,2318.86922235026,2356.07804192173,2391.19484481786,2406.83711950836,2400.52646408132,2366.50703252554,2374.31506804194,2353.04636917782,2326.90725780936,2270.19038628601,2272.1433476414,2267.53727851305,2322.09465652721,2360.61899775415,2393.94577456425,2329.50751446432,2242.91170216395,2151.54036036601,2041.99929177486,1971.1019048635,1981.97881027053,1950.22152737489,1944.14107858997,1683.48652868641,1489.50908559311,1427.79598179834,1377.78987756682,1330.20189637985,1318.307424015,1303.73559063791,1286.89598398674,1228.41204892903,1146.34646460615,1095.09978280427,1027.23645184317,981.993430006133,910.356049259654,903.327235104243,870.142489497118,729.40778805104,711.925570919422,681.347934634467,602.744655136596,522.452089356891,486.345687828286,455.460049489149,428.040841144956,388.418143141079,292.592949361842,191.699487729319,168.903454853125,142.586968675023,112.069904228096,93.8344643507193,94.2818630166822,92.1401552096342,83.0225831077517,70.7612516397151,62.1818849400458,54.6463410638346,50.2939676939748,43.7133665762562,40.4196920737851,44.1617398892717,52.6727022820611,42.9088165451896,34.1111502295652,25.0269336085551,19.4283178715844,17.9825948888573,16.3956832212536,15.1624781502465,13.388006662954
"noMedCost_6",0,113.165188480605,118.283264962936,121.708285070559,128.248277330405,182.954724878379,198.09123131468,218.718324126406,234.443404776801,257.109523629676,281.276385385279,304.878597249485,317.843142261481,333.583371327585,338.248032134407,284.356151053351,273.180580049656,263.508187508342,251.321667163701,231.751853556237,233.125126202957,233.932623422601,228.948946228589,226.277519888486,229.501449682498,226.798613795971,223.860123764549,220.730221045192,224.272081400954,227.614805341982,229.103773636014,228.503070347563,225.264803793002,226.008040793541,223.983500316497,221.495351448646,216.096544362988,216.282444278133,215.84399839811,221.037246034778,224.704329228898,227.876662856476,221.742866582614,213.499921009653,204.802398838992,194.375323413347,187.626691048211,188.66204988244,185.639114390526,185.060324180447,160.140866158532,141.688852897448,135.818422854425,131.061615651995,126.534831269607,125.403375166723,124.017236353752,122.415376672112,116.852119790093,109.045669586107,104.170853024368,97.7153855078018,93.4116642833341,86.5971920516964,85.9285794030445,83.1914729683852,69.7362891882764,68.0648716773662,65.1414440397766,57.6264419791914,49.949932791041,46.4979180198873,43.5450433148644,40.9235826261688,37.1353862678585,28.2979177962102,18.5400788268186,16.3353768139464,13.7901966782759,10.838760620147,9.07513309681401,9.11840293875369,8.91126920022879,8.02946973649319,6.84362383449404,6.01387652123753,5.28508178567112,4.86414510860036,4.22770697881972,3.90916160538648,4.2710710830519,5.09420272270035,4.1498954980861,3.29903549362936,2.42046198136607,1.87899586523815,1.73917380113671,1.58569677437431,1.46642822808384,1.29481148752792
"hospCost_6",0,1256.75611900012,1113.54257723712,1145.78640918516,1207.35521892695,365.342680997263,314.124918537226,346.834513031341,371.77069847233,407.713696508946,446.03651085008,483.46392664197,504.022568328114,528.982775503023,536.379802550722,253.241210797769,263.179173393079,253.860896547435,242.120536561899,223.26719285887,224.590188658723,225.368122620004,220.56690269383,217.993279869539,221.099178459077,218.495296022398,215.664386968201,212.649073030689,216.061262434979,219.281606002304,220.716061719326,220.137350762346,217.017640295003,217.733666666283,215.78324658462,213.386191266116,302.59086256777,302.851170366032,302.237233121378,309.509118410148,314.643980099341,319.086064870069,310.497169055959,298.954920574503,286.776147685836,272.175554435233,262.725729614854,264.175498854061,259.942609981723,259.132154500216,168.715097871778,149.2751304359,143.090386947142,138.078891680714,133.309735072288,132.117698762538,198.923083872384,196.353708218069,187.430269445504,174.908758772233,167.089575146764,156.735034568464,149.83188527028,138.90150275947,137.829051107616,461.820426594642,387.126729133598,377.848197087416,361.619387204181,319.9013921544,332.812070994532,309.811595900851,290.13684778703,272.670282526866,247.429858668491,491.42795461922,321.971145790903,283.683798695854,239.483632548733,188.228335403517,188.010423898306,188.906849464554,184.615639454931,166.347313337661,141.78002728968,124.590070687435,109.491558554671,100.770972063416,87.5858208057321,80.9864850107503,88.4841992131545,105.537098255345,85.973792715255,68.3464424153253,50.1449486516212,38.9273419307327,36.0306344927694,32.8510358519098,30.3801376615925,26.824736788046
"healthCost_6",0,2534.81025906829,2449.39875806758,2520.32375325262,2655.75329963908,2466.22873406434,2588.82487712286,2858.39728908333,3063.90603226357,3360.1261726742,3675.95929915674,3984.41310008302,4153.84481306137,4359.55152863633,4420.5132878212,3524.88529977511,3406.24334356176,3285.639885204,3133.68818425377,2889.67542418477,2906.79853304901,2916.86708195119,2854.72643759983,2821.41686564146,2861.61551152972,2827.91429914651,2791.27475431564,2752.24851642614,2796.41138575767,2838.09125616214,2856.6569548637,2849.16688519123,2808.78947661354,2818.05677550176,2792.81311607894,2761.78880052412,2788.87779321677,2791.27696228557,2785.61851003253,2852.64102097213,2899.96730708238,2940.9085022908,2861.7475501029,2755.36654374811,2643.11890689084,2508.55016962344,2421.45432552657,2434.81635900703,2395.80325174714,2388.33355727063,2012.34249271672,1780.47306892645,1706.70479159991,1646.93038489953,1590.04646272175,1575.82849794426,1626.67591086404,1605.66506887692,1532.69443816463,1430.30089296449,1366.3602109754,1281.68687191944,1225.23697955975,1135.85474407082,1127.0848656149,1415.15438906014,1186.27080637291,1157.8386396842,1108.10876587842,980.272489270187,905.214093142464,842.655201749025,789.141940591043,741.634706297991,672.983388077429,812.318821777272,532.210712347041,468.922630362925,395.860797902032,311.137000251759,290.920021345839,292.30711541999,285.667063864794,257.399366181906,219.384902763889,192.785832148718,169.422981404176,155.929084865991,135.526894360808,125.315338689922,136.917010185478,163.304003260107,133.032504758531,105.75662813852,77.5923442415423,60.2346556675552,55.7524031827634,50.8324158475378,47.0090440399228,41.5075549385279
"vaxCost_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambCost_7",767.125353908336,816.397084442347,865.62767660058,917.34744212646,984.985548369685,1468.0483043613,1602.41094537316,1766.78267054498,1909.81309272741,2127.44300123947,2299.0507246064,2464.82749921044,2565.2719169153,2671.52179531799,2652.87636694913,2177.80555900217,2075.22824258912,2010.39693711206,1931.22694987038,1785.68926426524,1785.04374948567,1803.45476749136,1757.83221255735,1759.91398778224,1758.43057363372,1746.19074245646,1711.43154358407,1694.40756121864,1728.64546854812,1770.68999700502,1785.92252398498,1782.23845842409,1759.35095558025,1771.65581892212,1720.6953949392,1705.39097938856,1658.98327113322,1669.90245404686,1674.21654570413,1724.12585646211,1746.14593869836,1754.19834586998,1685.55238424478,1620.50742177461,1543.78725085707,1496.02662255345,1444.61525551547,1434.77662528515,1420.52273274502,1404.80277563259,1234.05425942194,1091.59611772086,1047.2852918475,1008.34389444369,977.487295549762,970.690625978255,951.891180887252,952.092279381859,888.856079982493,832.147136264205,787.550517144385,743.166936779843,705.096437403374,697.23451762753,646.849847896081,634.826050800485,549.57163511063,528.432594204608,460.865873201916,413.704466758819,367.915795212012,349.695974405661,324.845886174005,302.00320871106,270.074471597884,204.905381410821,131.783868980287,118.118480137388,100.082787569238,81.8584638711373,67.3220237516323,68.6032762039194,66.8248881385217,60.5383894985958,53.0329764729833,46.8134843745147,42.2034740897279,38.5733366711393,34.6220142364629,39.8605324866079,48.3801635566256,44.2247411184445,33.2967454319786,25.2075310438052,19.540587971398,18.6180079780939,17.8045290573303,17.2567790615274,15.9762772318389,15.3319414057209
"noMedCost_7",74.5237433533697,79.3103323797725,84.0929249462188,89.1173326427056,95.6881555791358,140.039619607365,152.85669999964,168.536397867131,182.180312617894,202.940398994258,219.31035101191,235.124078929661,244.70564242814,254.840998676731,253.062379616013,207.302549793981,197.53834510842,191.367135343475,183.831044642211,169.977496885227,169.916051151847,171.668572611399,167.325819454744,167.523980998797,167.382776686907,166.217682676743,162.908998609307,161.288507313649,164.547570300091,168.549735653178,169.999700582186,169.649019052687,167.47038667739,168.641671016845,163.790812873622,162.334004962723,157.916514056953,158.955897233429,159.366550148196,164.117354156304,166.213417863818,166.979916292366,160.445594245505,154.254046742294,146.951150950659,142.40487730094,137.511094460083,136.574567723436,135.217757765887,133.721394980611,117.388832415937,103.83756852721,99.622522006406,95.9182398494617,92.9830203574258,92.3364903533966,90.5482019597128,90.567331359658,84.5520175618756,79.1576058982028,74.915373428922,70.6934061712805,67.0719677805661,66.3241063506591,61.5312882826692,60.6936391249174,52.5427437211118,50.5217092683209,44.0618764113983,39.552928834859,35.1752239448864,33.4332865629107,31.0574510321339,28.873537468986,25.8209355072078,19.8172773876167,12.7453826191105,11.4237443124698,9.67943520726281,7.91688277725665,6.51100136949047,6.63491678389156,6.46292125428586,5.85492703526381,5.12904638335947,4.52753265406248,4.08167880706068,3.73059266337809,3.34844334061872,3.8550828858978,4.67905291046341,4.2771642018645,3.2202709162012,2.43792833312902,1.88985398763115,1.80062732353043,1.7219522916169,1.66897704259633,1.54513422412291,1.48281774561443
"hospCost_7",827.623509735008,880.780979172719,791.667801876812,838.968592036679,900.82764800283,279.645415592313,242.39386123548,267.258080527902,288.894038773847,321.814528986973,347.773324890638,372.850083518293,388.044132409017,404.11636304136,401.295902166596,184.619001617598,190.306274222059,184.360998447044,177.100811353901,163.754455450484,163.695259305148,165.383619250041,161.199858509029,161.390765166276,161.254730481542,160.132291695943,156.94474176934,155.383578235664,158.523323757296,162.378965945392,163.775846248508,163.438003510782,161.339132985088,162.467535466003,157.794271956026,156.390799199239,221.123823812395,222.579228168053,223.154248097508,229.806598263224,232.741627729445,233.814923099969,224.665187965222,215.995425544224,205.769489061309,199.403534116528,192.550976731127,191.239597903227,189.339714235002,187.244420637199,123.674042892351,109.397219817037,104.956492079325,101.053875953626,97.961499499363,97.2803531091666,145.238904707947,145.26958817858,135.621052166201,126.968440357032,120.163918742909,113.391902436219,107.583131704706,106.383565367637,98.6959069537345,336.928309021557,291.680282292371,280.46092338638,244.600484097756,219.569984949344,234.369467077517,222.763089345972,206.933103214699,192.381876512054,172.042654333889,344.151260981558,221.339158465845,198.387292732959,168.095231600802,137.486352819514,134.889055005717,137.456222819186,133.892974535683,121.297098571485,106.258957796225,93.797338774298,84.5605408257448,77.2870546967359,69.3700296351792,79.8661308664664,96.9363988113479,88.6104309541768,66.7146689269962,50.5068007769704,39.1522907190391,37.30377315333,35.6738547882243,34.576361350032,32.0106975135288,30.7196809063628
"healthCost_7",1669.27260699671,1776.48839599484,1741.38840342361,1845.43336680584,1981.50135195165,1887.73333956098,1997.66150660828,2202.57714894002,2380.88744411915,2652.19792922071,2866.13440050895,3072.80166165839,3198.02169175245,3330.47915703608,3307.23464873174,2569.72711041375,2463.0728619196,2386.12507090258,2292.15880586649,2119.42121660095,2118.65505994267,2140.5069593528,2086.35789052112,2088.82873394732,2087.06808080217,2072.54071682915,2031.28528396272,2011.07964676795,2051.71636260551,2101.61869860359,2119.69807081567,2115.32548098756,2088.16047524273,2102.76502540497,2042.28047976885,2024.11578355052,2038.02360900256,2051.43757944834,2056.73734394984,2118.04980888163,2145.10098429162,2154.99318526232,2070.6631664555,1990.75689406113,1896.50789086904,1837.83503397092,1774.67732670668,1762.59079091182,1745.08020474591,1725.7685912504,1475.11713473023,1304.8309060651,1251.86430593323,1205.31601024678,1168.43181540655,1160.30746944082,1187.67828755491,1187.9291989201,1109.02914971057,1038.27318251944,982.629809316216,927.252245387342,879.751536888646,869.942189345826,807.077043132485,1032.44799894696,893.794661124113,859.41522685931,749.52823371107,672.827380543022,637.460486234416,605.892350314543,562.836440420838,523.258622692101,467.938061438981,568.873919779995,365.868410065242,327.929517182817,277.857454377303,227.261699467908,208.72208012684,212.694415806997,207.180783928491,187.690415105345,164.420980652568,145.138355802875,130.845693722533,119.590984031253,107.340487212261,123.581746238972,149.995615278437,137.112336274486,103.231685275176,78.1522601539047,60.5827326780683,57.7224084549544,55.2003361371715,53.5021174541557,49.5321089694905,47.5344400576982
"vaxCost_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ambCost_8",1136.98861290939,1161.22040560005,1187.9643728141,1221.54323002399,1278.9173697822,1867.54365261451,2005.89098903449,2184.8027085322,2340.61303477059,2590.69293901466,2787.392814832,2979.63637064836,3095.0806748187,3219.24986604128,3194.27597795974,2621.0385122249,2496.95035217625,2418.74849261963,2323.79834332694,2149.64553112431,2150.58731083906,2175.41331438309,2123.93248762299,2131.03514566351,2134.70610901217,2126.1402475659,2090.54498524727,2076.90340024072,2126.44964643937,2186.12907506453,2212.68734761385,2215.11654620138,2192.34379007536,2211.62999328732,2149.25708869238,2129.4776769076,2069.19892322122,2079.32827577073,2080.53823333627,2138.23343986883,2161.64013062309,2168.59349424124,2081.97960891832,2001.31573282864,1907.55508937192,1850.89472814529,1790.78117785679,1783.21765062596,1771.45413518005,1759.01675141734,1552.78626139071,1381.31562184641,1333.60096799247,1292.93647119618,1262.91753330774,1264.44723437497,1250.65385403508,1262.31651750759,1188.99950288746,1122.84546907966,1071.18088490312,1017.92183841371,971.053493993605,964.317782159575,896.258297073266,880.117916367356,761.95952963238,732.110102524865,637.255294204802,571.021590722436,507.129054918705,481.520687462075,446.865695753733,415.052045927876,370.827143683224,281.070596046893,180.60196972659,161.67016342972,136.779598099554,111.623204424636,91.5875264777083,93.0680286826863,90.3855853085171,81.6174057389832,71.2152610303447,62.5953299157903,56.143998079532,51.0438537260251,45.5198386577736,51.8146315948127,62.1156134274255,56.291014782419,42.0350463916362,31.5690648869689,24.254509677653,22.8521103696947,21.6266607741928,20.7580419998119,19.0579843361168,18.1543802817152
"noMedCost_8",110.454760949392,112.808801120624,115.406890909675,118.668968123079,124.242679961277,178.148158977689,191.345346228537,208.412038834854,223.27505032603,247.130596875653,265.894131906784,284.232571008898,295.244999138014,307.089709052604,304.707407478012,249.493332610188,237.681537993815,230.237602139346,221.19941782104,204.62203244604,204.711679262949,207.074835061959,202.174440438225,202.850533451225,203.199967797754,202.384594307842,198.996326421054,197.697801241246,202.414045594303,208.094854734083,210.622903023261,210.854135356684,208.686425575963,210.5222548056,204.585057103473,202.702279975157,196.964421842718,197.928622068306,198.043796394793,203.535729949491,205.763783163672,206.425665029906,198.180999108843,190.502707022328,181.577750256303,176.184322314137,170.462189683671,169.742227116809,168.622472997163,167.43857420688,147.708064555886,131.39700042233,126.858166361932,122.989975183746,120.134437801832,120.279949898125,118.967861065071,120.077266455836,113.103019840042,106.81014841319,101.895579084139,96.82933727569,92.3710080031011,91.7302765752485,85.2561499895552,84.1451908534906,72.8484545663893,69.9946486227538,60.9258911289779,54.5935037104141,48.4849476643008,46.03661554083,42.723365307997,39.6817664647512,35.4535684350909,27.1835416376717,17.4667903116028,15.6358142081422,13.2285409872717,10.7955583681944,8.85782210773401,9.00100781943674,8.74157722734357,7.89356901244214,6.88753302794099,6.05386255631592,5.42992661262117,4.93666979977206,4.40241863395503,5.0112150299892,6.00746711930064,5.44414522787502,4.0653894427216,3.05317952815707,2.34575755342901,2.21012550754198,2.09160702651724,2.00759918310446,1.84317932226711,1.75578790252324
"hospCost_8",1226.65546321814,1252.7982588012,1086.46381019962,1117.17366478893,1169.64571522674,355.744439280819,303.427571718376,330.491230160393,354.060381822977,391.889525328361,421.643966622944,450.72430829592,468.187363404405,486.970216700454,483.192460950827,222.193166569905,228.979785783593,221.808379658699,213.101092056361,197.130620878585,197.216985638361,199.493624005808,194.772637594037,195.423978184447,195.760619399785,194.975097526149,191.710877421202,190.459892510818,195.003470572376,200.476299765942,202.911793749163,203.134560442026,201.0462126241,202.814830360614,197.094999239261,195.281152412289,275.800959595345,277.151088440805,277.31236218491,285.002484747394,288.122333544206,289.04913876181,277.50448134958,266.752893292701,254.255653347599,246.703464033197,238.691003429147,237.68287025994,236.11492586765,234.45716240271,155.61662157695,138.432233558457,133.650382110459,129.575080977965,126.566652958166,126.719956035366,190.823908841678,192.603390049968,181.416730152605,171.322992963759,163.440046080063,155.313817228251,148.162677323051,147.134947022733,136.750477382297,467.114796135589,404.403277934451,388.560958628374,338.21760846254,303.064656427239,323.051002124906,306.73797748274,284.662078475524,264.396169122052,236.224052280313,472.075449597089,303.33217795068,271.535038388672,229.729794495413,187.478075456304,183.50837078913,186.474763244891,181.100114182306,163.53184468675,142.689698363914,125.41846530434,112.492323064,102.27347321517,91.205339328661,103.817834072824,124.457286477855,112.786891513035,84.2230724644818,63.2530202260023,48.5972896791641,45.7873872601717,43.3320282456503,41.5916295008248,38.1853270914218,36.3748304633461
